id,pop,coastline_distance_avg,lc_40_avg,lc_200_avg,lc_190_avg,lc_160_avg,lc_150_avg,lc_140_avg,lc_130_avg,lc_11_avg,nightlights_avg,inland_water_distance_avg,water_distance_avg,road_intersection_distance_avg,highway_distance_avg,elevation_avg,built_volume_avg,built_surface_avg,dens
6407,7509,21.95935664164491,0.14478415546467036,102.39569734551785,1.8590086828220191,5.831162202866623,114.35136531766754,15.040031413185378,1.1697928990562445,0.06001567923576547,5.9024023947454305,0.44173801246158345,0.8216257917040634,1.7964073294032854,0.9255604822807877,3.250968700704417,964.3101610095736,324.15382941688426,6.535248041775457
6408,10570,17.915505610163205,1.717403604298034,98.7559231268546,1.0540645610684811,7.95518317066951,118.58381630192878,18.376105515114986,0.7973457132673405,-0.49678415360719586,13.244789734792285,1.1335786089345326,0.7142470724858587,0.961337579110256,0.32660831258983214,3.2814024973340135,1767.8874258160238,592.3224221068249,7.841246290801187
6409,4764,38.17319083183106,0.08837265026437355,117.40252382178728,9.236893993046614,2.5762583899369043,97.77234902137522,7.97090784348442,1.0366929589919198,0.08229437078239682,0.5357376479807816,0.7326714228085566,1.4145492722685424,4.003755603351146,0.8764981042162954,3.4086628613507597,225.0452935874324,92.03297225083698,1.2268864280195726
6410,833,38.32862989961759,-0.10193058984001553,116.26471080305927,11.112095184034416,2.7188287972036327,96.70270076481836,4.964407564531549,2.3510624551864243,0.22113900704320028,0.309464813874283,0.8885921441802104,1.3750941085086041,4.736575346558317,0.9607489095363289,3.3330466509321224,35.177372131931165,15.384884380975143,0.1592734225621415
6411,5142,32.04593652787748,0.6336907986734267,111.35250658052166,8.429385581179709,3.6208579635528833,103.68532394113424,6.662971199000957,1.4641680547454534,-0.4957970306330761,0.7965264613618689,0.8757925369032663,1.690436347473977,2.253532123040799,1.0496412260334411,3.1786314851788706,220.97500897343863,88.93827022014835,1.230437903804738
6412,9144,25.2045583142452,0.6047495364310645,107.40742937390925,1.975735063536213,3.77227389084315,112.17206588132635,16.27985247600349,1.7140696793534578,-0.282689758620337,5.670047993019197,0.5037460460296684,1.7878062196635034,1.387004432877945,0.495915331349531,3.287692670838787,729.2753054101222,270.445462478185,3.9895287958115184
6413,6839,28.39813321210699,0.5317315791258506,108.50381276396058,3.681498792013726,1.8341647022377991,108.03460083294227,10.520734653625059,1.7675443279636907,-0.41163724758769354,1.7261505198557014,0.4391187348314318,1.147313949033611,3.203936587136321,0.9176860005572501,3.1956154130983108,635.8446738620366,249.5575140778977,3.209291412482403
6414,8862,22.026304611650485,1.0884557038834952,103.78997775080906,1.143651158601335,6.3761326860841425,115.82299757281554,18.446696753640776,1.1130180679864483,-0.509412964262237,9.561617617313916,0.31925370793512337,0.6401876801425971,1.2141261819882687,0.5174595311235841,3.191381598907767,1201.4435275080907,432.76788025889965,5.735922330097087
6415,6727,24.941437179785748,0.13028597998297042,105.22088233581742,3.2725173388740103,3.8280131069515604,111.39270639264089,12.667214609047509,1.5977955477483117,0.00034606606670463147,5.228648441138798,0.46461203245990046,1.246237482533768,1.75628033848102,0.6821989531177224,3.1773759533651607,596.1707615277131,238.14496972519794,3.1332091290172333
6416,15971,16.719949156746033,1.6023313492063491,96.96357142857143,0.9266012524801587,6.793681175595238,118.85389880952381,16.474368799603173,2.2158621651785713,-0.6446463448660714,21.03233134920635,1.262055896577381,0.48856507316468256,0.9191974361359126,0.38550730871775796,3.180428447420635,3390.038095238095,831.8146031746031,10.14031746031746
6417,842,32.45442652712516,-0.10372896125203572,109.70388589278086,8.891433448579667,6.016858530675993,102.35854736223835,2.7444889503684324,4.0774371095418624,0.21397971536602947,0.6777145600838317,0.7501233739254058,1.7787566578118326,2.994545683602093,1.3349838810871422,3.0608151063914995,75.40610983554036,52.64861437419906,0.17983767620674926
6418,6166,24.003152045126726,0.39159431826962704,103.04916417679786,5.272683697583969,5.051041639836184,111.04899031526891,10.530052287245002,1.8298644202039975,-0.23035877855836595,9.80777595688234,0.8386358751996188,1.5606034202426333,4.761880537811663,1.1341752202246034,3.172196563337111,248.01617556150833,98.82445780960231,1.27055429631156
